Type,License No,Business Name,Address,City,State,Zip,Issued or Renewed Date,Expiration Date,County
PCB,39006,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,90810,1/1/2016,12/31/2017,LOS ANGELES
PCB,39007,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,91731,1/1/2016,12/31/2017,LOS ANGELES
PCB,39009,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,92507,1/1/2016,12/31/2017,RIVERSIDE
PCB,39010,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,92264,1/1/2016,12/31/2017,RIVERSIDE
PCB,39011,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,94010,1/1/2016,12/31/2017,SAN MATEO
PCB,39012,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,92705,1/1/2016,12/31/2017,ORANGE
PCB,39013,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93304,1/1/2016,12/31/2017,KERN
MGB,39014,BROWN BEAR INC.,11675 DEERFIELD DR,TRUCKEE,CA,96161,1/1/2015,12/31/2016,NEVADA
PCM,39016,ALMOND TREE HULLING CO.INC,23175 ROAD 16,CHOWCHILLA,CA,93610,1/1/2015,12/31/2016,MADERA
PCM,39017,AVANTI NUT CO INC.,12022 E COMSTOCK RD,STOCKTON,CA,95212,1/1/2015,12/31/2016,SAN JOAQUIN
PCB,39020,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93703,1/1/2016,12/31/2017,FRESNO
PCB,39021,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,94545,1/1/2016,12/31/2017,ALAMEDA
PCB,39022,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,95112,1/1/2016,12/31/2017,SANTA CLARA
PCB,39023,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,95819,1/1/2016,12/31/2017,SACRAMENTO
PCB,39024,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,92614,1/1/2016,12/31/2017,VENTURA
PCB,39025,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93901,1/1/2016,12/31/2017,MONTEREY
PCB,39026,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,91710,1/1/2016,12/31/2017,SAN BERNARDINO
PCB,39028,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93550,1/1/2016,12/31/2017,LOS ANGELES
PCB,39029,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93555,1/1/2016,12/31/2017,KERN
PCB,39030,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,92029,1/1/2016,12/31/2017,SAN DIEGO
PCB,39031,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,93455,1/1/2016,12/31/2017,SANTA BARBARA
PCB,39032,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,94949,1/1/2016,12/31/2017,MARIN
PCB,39036,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,CA,90304,1/1/2016,12/31/2017,LOS ANGELES
PCB,39039,WESTERN EXTERMINATOR COMPANY,305 N CRESCENT WAY,ANAHEIM,NV,89502,1/1/2016,12/31/2017,ORANGE
PDM,39041,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,CA,90670,1/1/2016,12/31/2017,LOS ANGELES
PDB,39042,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,CA,93727,1/1/2016,12/31/2017,FRESNO
PDB,39043,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,CA,95133,1/1/2016,12/31/2017,SANTA CLARA
PDB,39044,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,CA,95691,1/1/2016,12/31/2017,YOLO
PDB,39045,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,CA,92078,1/1/2016,12/31/2017,SAN DIEGO
MGB,39046,GUERRA'S LANDSCAPING,PO BOX 1041,PASO ROBLES,CA,93446,1/1/2015,12/31/2016,SAN LUIS OBISPO
MGB,39047,TIERRA DATA INC.,10110 W LILAC RD,ESCONDIDO,CA,92026,1/1/2016,12/31/2017,SAN DIEGO
PCM,39049,REAL GREEN INC.,1302 N ROSEWOOD PL,ANAHEIM,CA,92805,1/19/2016,12/31/2017,ORANGE
PCM,39050,BLENCOWE WATERSHED MANAGEMENT,32001 OBAYLEY DR,FORT BRAGG,CA,95437,1/1/2015,12/31/2016,MENDOCINO
MGB,39052,L. BARRIOS & ASSOCIATES INC,302 E FOOTHILL BLVD #101,SAN DIMAS,CA,91773,2/20/2015,12/31/2016,LOS ANGELES
PCM,39053,FOUR SEASONS LAWN AERATION INC,6161 EL CAJON BLVD #185,SAN DIEGO,CA,92115,1/1/2015,12/31/2016,SAN DIEGO
PCB,39054,MORRIS AG AIR SOUTHWEST LLC,340 W 32ND ST #413,YUMA,CA,92225,1/1/2016,12/31/2017,RIVERSIDE
PCM,39055,UNIPEST CORPORATION,23638 LYONS AVE #105,NEWHALL,CA,91355,1/26/2016,12/31/2017,LOS ANGELES
PCM,39056,BAKER CUSTOM AG SERVICES,655 BENT RD,MODESTO,CA,95357,1/1/2015,12/31/2016,STANISLAUS
PCM,39057,TEHAMA ENVIRONMENTAL SOLUTIONS INC,910 MAIN ST STE D,RED BLUFF,CA,96080,1/27/2016,12/31/2017,TEHAMA
PCM,39058,FRANK SOARES HARVESTING,3773 E REDWOOD RD,CERES,CA,95307,1/1/2015,12/31/2016,STANISLAUS
MGB,39059,TOTAL LANDCARE LLC,PO BOX 893324,TEMECULA,CA,92592,1/1/2016,12/31/2017,RIVERSIDE
PCM,39060,KOEHN FARM SERVICE,2207 CRESSEY WY,ATWATER,CA,95301,1/1/2015,12/31/2016,MERCED
PCM,39062,GREENE TREE CARE,1221 AVENIDA ACASO #C,CAMARILLO,CA,93036,1/1/2015,12/31/2016,VENTURA
PCM,39063,GORDEN MILO J,PO BOX 44066,LEMON COVE,CA,93221,1/1/2015,12/31/2016,TULARE
PCM,39064,JOSHUA CONTRACTING COMPANY,PO BOX 292329,PHELAN,CA,92618,1/28/2015,12/31/2016,ORANGE
PCM,39065,GREEN THUMB SOLUTION INC.,33707 ROAD 180,VISALIA,CA,93292,1/1/2015,12/31/2016,TULARE
PBM,39066,JOHNNY'S SELECTED SEEDS,955 BENTON AVE,WINSLOW,ME,4901,1/1/2015,12/31/2016,OUT OF STATE
PCM,39067,SOIL-TECH ENVIRONMENTAL INC.,6420 S CAMERON ST STE 207,LAS VEGAS,NV,89431,1/1/2016,12/31/2017,OUT OF STATE
PCM,39068,VOLKOFF AG,30348 MADERA AVE,SHAFTER,CA,93263,1/1/2016,12/31/2017,KERN
MGB,39069,GREENRIDGE LANDSCAPE INC,4257 BOBBIE LN,LA MESA,CA,91941,1/1/2015,12/31/2016,SAN DIEGO
PCB,39070,HELENA CHEMICAL COMPANY,751 E ASH AVE,SHAFTER,CA,93901,1/1/2015,12/31/2016,MONTEREY
PCB,39071,CALIFORNIA SUN GROWER SERVICES COMPANY LLC,724 MAIN ST,WOODLAND,CA,93635,4/2/2015,12/31/2016,MERCED
PCM,39074,AG FARM LABOR SERVICES INC.,PO BOX 274,BIOLA,CA,93606,1/1/2015,12/31/2016,FRESNO
MGB,39076,JOSE A. VASQUEZ YARD MAINTENANCE,PO BOX 931,MAGALIA,CA,95954-9447,1/1/2015,12/31/2016,BUTTE
PCM,39077,BLACKBURN FARMING CO. INC.,43940 W NORTH AVE,FIREBAUGH,CA,93622,1/1/2015,12/31/2016,FRESNO
PCM,39078,CSI EXTERMINATORS INC.,5824 E PRINCETON AVE,FRESNO,CA,93727,1/1/2015,12/31/2016,FRESNO
MGB,39079,AGL LANDSCAPES INC.,1104 CORPORATE WY,SACRAMENTO,CA,95831,1/1/2015,12/31/2016,SACRAMENTO
MGB,39080,DEBORAH GEISINGER,PO BOX 3511,IDYLLWILD,CA,92549,1/1/2015,12/31/2016,RIVERSIDE
PCB,39082,STAY GREEN INCORPORATED,26415 SUMMIT CIR,SANTA CLARITA,CA,91351,1/1/2016,12/31/2017,LOS ANGELES
PCM,39083,LOUIS E. GARAY,PO BOX 7653,VISALIA,CA,93291,1/1/2015,12/31/2016,TULARE
PDM,39084,BRANDT CONSOLIDATED INC.,2935 SOUTH KOKE MILL RD,SPRINGFIELD,IL,62711,1/1/2015,12/31/2016,OUT OF STATE
PCM,39085,MARQUIS AVIATION INC.,845 E REDWOOD CIR,HANFORD,CA,93230,1/7/2016,12/31/2017,KINGS
PCM,39088,COUCH AG SERVICES INC,13401 PLUMAS WOOD LN,BAKERSFIELD,CA,93314,1/1/2015,12/31/2016,KERN
PCM,39090,Z & S SEED SERVICES INC.,1143 MADISON LANE,SALINAS,CA,93907,1/1/2016,12/31/2017,MONTEREY
PCM,39091,DIVERSIFIED LABOR MANAGEMENT INC.,PO BOX 793,LEMOORE,CA,93245,2/5/2015,12/31/2016,KINGS
PBM,39092,SHERRILL INC.,200 SENECA RD,GREENSBORO,NC,27406,2/4/2016,12/31/2017,OUT OF STATE
PCM,39093,LYLE WARD'S ORCHARD SERVICES,2901 N GILL RD,EXETER,CA,93221-9618,1/1/2015,12/31/2016,TULARE
PCM,39094,QUALITY PEST MANAGEMENT,3460 HADLEY WAY,SANTA MARIA,CA,93455,1/1/2016,12/31/2017,SANTA BARBARA
PCM,39097,CLOS LACHANCE WINES LLC,1 HUMMINGBIRD LANE,SAN MARTIN,CA,95046,1/29/2015,12/31/2016,SANTA CLARA
PCM,39099,ARTIE J'S PEST CONTROL,860 BEREA DRIVE,TULOCK,CA,95382,1/1/2015,12/31/2016,STANISLAUS
MGB,39100,FERREIRA'S LANDSCAPE MAINTENANCE,7716 ELAINE WY,VACAVILLE,CA,95688,1/1/2015,12/31/2016,SOLANO
PCM,39101,LUCAS CUSTOM FARMING INC,2543 ADAIR RD,MODESTO,CA,95358,1/1/2015,12/31/2016,STANISLAUS
PCM,39103,FRANK/GROSSMAN LANDSCAPE CONTRACTORS INC.,1400 EGBERT  AVE,SAN FRANCISCO,CA,94124,1/1/2015,12/31/2016,SAN FRANCISCO
MGB,39104,ORCHARD KEEPERS,116 MCPHERSON ST #F,SANTA CRUZ,CA,95060,2/11/2016,12/31/2017,SANTA CRUZ
PCM,39105,K&M PEST SOLUTIONS INC,4083 OCEANSIDE BLVD #G,OCEANSIDE,CA,92056,1/1/2015,12/31/2016,SAN DIEGO
PCM,39106,EL DORADO WEED CONTROL,PO BOX 565,SOMERSET,CA,95684,1/1/2015,12/31/2016,EL DORADO
PCM,39107,GLAMOUR TREE INC,PO BOX 41370,SAN JOSE,CA,95123,1/1/2015,12/31/2016,SANTA CLARA
PCM,39108,PAUL FARM MANAGEMENT INC.,2235 HWY 46 #103,WASCO,CA,93280,1/1/2016,12/31/2017,KERN
PCM,39110,ARBOR PRODUCTS LTD,PO BOX 1256,ORINDA,CA,94563,1/1/2015,12/31/2016,CONTRA COSTA
PCM,39111,DIABLO VISTA VINEYARDS LLC,PO BOX 5,OAKLEY,CA,94561,2/17/2015,12/31/2016,CONTRA COSTA
PCM,39112,VALLEY GREEN SOLUTIONS,1680 W. SAN MADELE AVE.,FRESNO,CA,93711,1/1/2016,12/31/2017,FRESNO
PCM,39113,N & J FARMS,1945 TRES PICOS DR,YUBA CITY,CA,95993,1/1/2016,12/31/2017,SUTTER
PCM,39114,HOMESHIELD PEST CONTROL,4470 YANKEE HILL RD STE 160,ROCKLIN,CA,95677,1/1/2015,12/31/2016,PLACER
PCM,39116,ECO STAR PEST SOLUTIONS,638 CAMINO DE LOS MARES #H130 #181,SAN CLEMENT,CA,92673,1/1/2015,12/31/2016,RIVERSIDE
MGB,39117,GINKGO GARDEN DESIGN,585 CALIFORNIA ST,MOUNTAIN VIEW,CA,94041,1/1/2015,12/31/2016,SANTA CLARA
PCB,39119,BRIGHTVIEW LANDSCAPE SERVICES INC,24151 VENTURA BLVD,CALABASAS,CA,95054,1/1/2016,12/31/2016,SANTA CLARA
MGB,39123,WONDERLYS LANDSCAPE MAINTENANCE,3609 BATHURST AVE,BAKERSFIELD,CA,93313-4221,1/1/2016,12/31/2017,KERN
PCM,39125,AMERICAN LANDSCAPE AND MAINTENANCE INC.,PO BOX 925,LOMA LINDA,CA,92373,1/1/2015,12/31/2016,SAN BERNARDINO
PCM,39128,JL LANDSCAPE SVCS INC.,5100 E WOODWIND LN,ANAHEIM,CA,92707,1/1/2015,12/31/2016,ORANGE
PCM,39130,HARINDER S. MAHIL,PO BOX 270,CHOWCHILLA,CA,93610,1/1/2015,12/31/2016,MADERA
PCM,39131,THE RANCH WINERY,105 ZINFANDEL LN,SAINT HELENA,CA,94574,2/2/2016,12/31/2017,NAPA
PCM,39132,CUT-RITE TREE AND SPRAYINCORPORATED,PO BOX 496,HOMEWOOD,CA,96141,1/1/2015,12/31/2016,PLACER
PDB,39134,ANIMAL HEALTH INTERNATIONAL INC.,PO BOX 1240,GREELEY,CA,91761,1/1/2015,12/31/2016,SAN BERNARDINO
PDB,39135,ANIMAL HEALTH INTERNATIONAL INC.,PO BOX 1240,GREELEY,CA,95307,1/1/2015,12/31/2016,STANISLAUS
PDB,39136,ANIMAL HEALTH INTERNATIONAL INC.,PO BOX 1240,GREELEY,CA,93314,1/1/2015,12/31/2016,KERN
PCM,39137,HAYNES CUSTOM FARMING,10348 AVE 18 1/2,CHOWCHILLA,CA,93610,1/1/2015,12/31/2016,MADERA
MGB,39138,ENVIRONMENTAL CONCEPTS LANDSCAPE MANAGEMENT INC.,1027 E 3RD ST,CORONA,CA,92879,2/6/2015,12/31/2016,RIVERSIDE
PCM,39139,YUBA RIVER FARMS INC.,PO BOX 1187,MARYSVILLE,CA,95901,2/10/2016,12/31/2017,YUBA
MGB,39140,OZARK LANDSCAPE MAINTENANCE INC.,4454 VIA EL MOLINO,YORBA LINDA,CA,92886,1/1/2016,12/31/2017,ORANGE
PBM,39142,PEST CONTROL PRODUCTS DEPOT,5500 HUNTINGTON MIST DR,STONE MOUNTAIN,GA,30087,1/1/2016,12/31/2017,OUT OF STATE
PCM,39143,ROUND VALLEY RANCHES INC.,PO BOX 885,VICTOR,CA,95220,1/1/2016,12/31/2017,SAN JOAQUIN
PBM,39145,J & P PARK AQUISITIONS INC.,1 PARKTON AVE,GREENWOOD,SC,29647,1/1/2015,12/31/2016,OUT OF STATE
PCM,39146,WATER ONE,5410 GATEWAY PLAZA DR,BENICIA,CA,95410,1/1/2016,12/31/2017,SOLANO
PCM,39147,HALEAKALA RANCH LLC,22595 ADOBE RD,RED BLUFF,CA,96035,1/1/2015,12/31/2016,TEHAMA
PCM,39150,FAST ACTION PEST CONTROL,PO BOX 2682,ELK GROVE,CA,95624,1/1/2015,12/31/2016,SACRAMENTO
PCM,39151,HANFORD APPLIED RESTORATION & CONSERVATION,23195 MAFFEI RD,SONOMA,CA,95476,1/1/2015,12/31/2016,SONOMA
MGB,39152,CORNELL LANDSCAPING & MAINTENANCE,PO BOX 5661,CONCORD,CA,94520,1/1/2015,12/31/2016,CONTRA COSTA
PBM,39153,HENRY FIELD SEED AND NURSERY,5100 SCHENLEY,LAWRENCEBURG,IN,47025,1/1/2015,12/31/2016,OUT OF STATE
PBM,39154,GURNEY SEED AND NURSERY,5100 SCHENLEY,LAWRENCEBURG,IN,47025,1/1/2015,12/31/2016,OUT OF STATE
PCM,39155,Preferred Pest Control Orange County,17150 NEWHOPE ST STE 807,FOUNTAIN VALLEY,CA,92708,1/1/2016,12/31/2017,ORANGE
PCM,39156,JEFF JAMESON FARM MANAGEMENT,16817 AVE 296,VISALIA,CA,93292,1/1/2015,12/31/2016,TULARE
PCB,39157,MARINA LANDSCAPE INC.,1900 S LEWIS ST,ANAHEIM,CA,94551,1/1/2016,12/31/2017,ALAMEDA
PCM,39158,BORJON LC,PO BOX 252,PLYMOUTH,CA,95669,1/1/2015,12/31/2016,AMADOR
PCM,39159,JFD ENTERPRISES,PO BOX 1694,DAVIS,CA,95694,1/1/2015,12/31/2016,YOLO
PCM,39160,DAVID DUNLAP FARMS,PO BOX 1112,WILLIAMS,CA,95987,6/5/2015,12/31/2016,COLUSA
PCM,39161,CLOS DU VAL VINEYARDS,5330 SILVERADO TRAIL,NAPA,CA,94558,1/1/2015,12/31/2016,NAPA
PCM,39162,STAFFORD'S PEST CONTROL INC.,721 N CHINA LAKE BLVD,RIDGECREST,CA,93555,1/1/2016,12/31/2017,KERN
PCM,39163,WELDON & LEANN KOEHN,14239 LONGVIEW AVE,LIVINGSTON,CA,95334,1/1/2016,12/31/2017,MERCED
PCM,39165,B & W AG ENTERPRISES INC.,PO BOX 3674,VISALIA,CA,93291,1/15/2015,12/31/2016,TULARE
PCM,39170,MAX DADDOW,333 W CATLETT RD,NICOLAUS,CA,95659,1/1/2016,12/31/2017,SUTTER
MGB,39171,MCCORMICK LANDSCAPE SERVICE INC.,17347 BRIMHALL RD,BAKERSFIELD,CA,93314,2/11/2016,12/31/2017,KERN
PCM,39173,HOLT LANDSCAPE,1420 EAST ROSEVILLE PARKWAY STE 140188,ROSEVILLE,CA,95678,1/1/2015,12/31/2016,PLACER
MGB,39175,AMBIUS,PO BOX 13848,READING,CA,92126,1/1/2015,12/31/2016,SAN DIEGO
MGB,39176,AMBIUS,PO BOX 13848,READING,CA,94545-3905,2/17/2015,12/31/2016,SAN MATEO
PCM,39177,SAM PATERSON VINEYARDS,7050 FAIRPLAY RD,SOMERSET,CA,95684,1/1/2016,12/31/2017,EL DORADO
PCM,39179,KY PACKING,8686 S RIO VISTA,REEDLEY,CA,93654,1/1/2015,12/31/2016,FRESNO
PCB,39181,UTILITY TREE SERVICE INC.,1884 KEYSTONE COURT STE A,REDDING,CA,95351,1/1/2016,12/31/2017,SAN JOAQUIN
PCM,39182,B & B AG INC.,770 JASMINE CT,OAKDALE,CA,95361,1/1/2015,12/31/2016,STANISLAUS
PCM,39183,TRI-CHEM TECHNOLOGY CORP.,1875 WEST COMMONWEALTH AVENUE-F,FULLERTON,CA,92833,1/1/2016,12/31/2017,ORANGE
PCM,39184,A-1 STUMP REMOVAL SERVICE & TREE SERVICE LLC.,PO BOX 493512,REDDING,CA,96049,1/1/2015,12/31/2016,SHASTA
PCM,39185,OWENS VALLEY PEST,3104 BIRCH ST,BISHOP,CA,93574,1/14/2016,12/31/2017,INYO
PDM,39186,KEYSTONE PEST SOLUTIONS LLC,205 DAYBREAK RD,BONNERS FERRY,ID,83805,1/1/2015,12/31/2016,OUT OF STATE
PBM,39187,PEDIGO PRODUCTS INC,4000 SE COLUMBIA WAY,VANCOUVER,WA,98661,1/1/2016,12/31/2017,OUT OF STATE
PDM,39189,WECO INDUSTRIES LLC,4971 ALLISON PKWY SUITE A,VACAVILLE,CA,95688,1/1/2016,12/31/2017,SOLANO
PCM,39191,DULEY'S LANDSCAPINGINC.,28876 TOPAZ RD,TOLLHOUSE,CA,93667,1/1/2015,12/31/2016,FRESNO
PCM,39192,APELINC LANDSCAPE SERVICES INC.,5000 BIRCH ST #9300,NEWPORT BEACH,CA,90670,1/1/2015,12/31/2016,ORANGE
PCM,39196,CHELSEA PEST AND TERMITE CONTROL INC.,2321 - K MORENA BLVD,SAN DIEGO,CA,92110,1/5/2015,12/31/2016,SAN DIEGO
MGB,39198,PERFECTION LANDSCAPES,172 EAST 20TH ST,CHICO,CA,95928,1/1/2016,12/31/2017,BUTTE
PCM,39199,LAURITZEN CUSTOM FARMING,11445 W NORTH AVE,FRESNO,CA,93706,1/1/2015,12/31/2016,FRESNO
MGB,39200,LEAL LANDSCAPING,1370 TRANCAS ST #104,NAPA,CA,94558,1/1/2015,12/31/2016,NAPA
PCM,39201,CRAIG GIST,21133 ROAD 192,LINDSEY,CA,93247,1/1/2015,12/31/2016,TULARE
PCM,39202,AANTEX PEST CONTROL COMPANY,420 BEATRICE CT #E,BRENTWOOD,CA,94513,1/1/2015,12/31/2016,CONTRA COSTA
PCM,39203,ATAC EXTERMINATORS,801 E FLORIDA #C,HEMET,CA,92543-4449,1/1/2015,12/31/2016,RIVERSIDE
PBM,39204,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,90058,1/1/2015,12/31/2016,LOS ANGELES
PBB,39205,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,WA,98032,1/1/2015,12/31/2016,LOS ANGELES
PBB,39206,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,OR,97230,1/1/2015,12/31/2016,LOS ANGELES
PBB,39207,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,97230,1/1/2015,12/31/2016,ALAMEDA
PBB,39208,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,90058,1/1/2015,12/31/2016,LOS ANGELES
PBB,39209,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,91605,1/1/2015,12/31/2016,LOS ANGELES
PBB,39210,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,92806,1/1/2015,12/31/2016,ORANGE
PBB,39211,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,CA,92121,1/1/2015,12/31/2016,SAN DIEGO
PBB,39212,E.B. BRADLEY HOLDINGS LLC,5602 BICKETT ST,VERNON,AZ,85040,1/1/2015,12/31/2016,LOS ANGELES
PCM,39214,PEGASUS APPLICATORS LLC,13061 ROSEDALE HWY #G 191,BAKERSFIELD,CA,93314,1/1/2016,12/31/2017,KERN
PCM,39215,DE WITTE CUSTOM SPRAYING,7841 PARADISE RD,MODESTO,CA,95358,1/1/2015,12/31/2016,STANISLAUS
PCM,39216,A.C. HORTICULTURAL MANAGEMENT INC.,10108 CANOGA AVE,CHATSWORTH,CA,91311,1/1/2015,12/31/2016,LOS ANGELES
PCM,39217,KELLY GREEN LAWN,91 PEPPERWOOD DR,CHICO,CA,95973,1/1/2015,12/31/2016,BUTTE
PCM,39224,SERPICO LANDSCAPING INC.,1764 NATIONAL AVE,HAYWARD,CA,94545,1/1/2016,12/31/2017,ALAMEDA
MGB,39229,WESTERN LANDSCAPE INC.,PO BOX 340603,SACRAMENTO,CA,95691,1/1/2016,12/31/2017,YOLO
MGB,39230,LOUIS LANDSCAPE & MAINTENANCE,1601 LINWOOD DR,MODESTO,CA,95350-3931,1/1/2015,12/31/2016,STANISLAUS
PDM,39231,DEGESCH AMERICA INC.,PO BOX 30358,PORTLAND,OR,97294,1/1/2015,12/31/2016,OUT OF STATE
PDB,39234,TARGET SPECIALTY PRODUCTS,15415 MARQUARDT AVE,SANTA FE SPRINGS,PA,19605,3/14/2016,12/31/2017,OUT OF STATE
MGB,39237,JERRY ZIMMERMAN INC.,353 CHARDONNAY CIR,CLAYTON,CA,94517,1/1/2015,12/31/2016,CONTRA COSTA
PCM,39239,NISHIKAWA PROPERTY MAINTENANCE INC,713 N VALENTINE AVE,FRESNO,CA,93706,1/1/2016,12/31/2017,FRESNO
MGB,39240,GREEN PERSPECTIVES,663 S RANCHO SANTE FE RD #331,SAN MARCOS,CA,92078,1/9/2015,12/31/2016,SAN DIEGO
PCM,39242,MICHAEL RUE,PO BOX 8,RIO OSO,CA,95961,2/12/2016,12/31/2017,YUBA
MGB,39243,SWENSON DEVELOPMENT & CONSTRUCTION,715 N. FIRST ST. SUITE #27,SAN JOSE,CA,95112,1/1/2016,12/31/2017,SANTA CLARA
PCM,39244,DOUGLAS MARQUART GROVE MANAGEMENT,8724 W LILAC RD,ESCONDIDO,CA,92026,1/1/2015,12/31/2016,SAN DIEGO
MGB,39245,ALPHA LANDSCAPING & MAINTENANCE,PO BOX 856,SANTA YNEZ,CA,93460-9778,1/1/2015,12/31/2016,SANTA BARBARA
PCB,39246,ORKIN EXTERMINATING COMPANYINC.,12710 MAGNOLIA AVE,RIVERSIDE,CA,91331,1/19/2016,12/31/2017,LOS ANGELES
PCB,39247,ORKIN EXTERMINATING COMPANYINC.,12710 MAGNOLIA AVE,RIVERSIDE,CA,92503,1/19/2016,12/31/2017,RIVERSIDE
PCB,39248,ORKIN EXTERMINATING COMPANYINC.,12710 MAGNOLIA AVE,RIVERSIDE,CA,90220,1/29/2016,12/31/2017,LOS ANGELES
PCM,39249,2 B FARMINGINC,5401 BUSINESS PARK S #214,BAKERSFIELD,CA,93309,1/1/2015,12/31/2016,KERN
MGB,39250,CALIFORNIA EARTHCARE,3048 COMMERCIAL ST,SAN DIEGO,CA,92113,1/1/2015,12/31/2016,SAN DIEGO
PCM,39252,JOE SEQUEIRA,8360 13TH AVE,HANFORD,CA,93230,1/1/2015,12/31/2016,KINGS
PCM,39254,JOSH CABRERA'S PEST CONTROL SERVICES,931 IVYWOOD DR,OXNARD,CA,93030,1/1/2015,12/31/2016,VENTURA
PCM,39255,GOPHER BE GONE,PO BOX 26,MOSS LANDING,CA,95123,1/1/2015,12/31/2016,SANTA CLARA
PCM,39256,J HAYNES TOTAL LANDSCAPE CARE,23180 RODEO AVE,GERBER,CA,96035,1/1/2015,12/31/2016,TEHAMA
PCB,39258,UTILITY TREE SERVICE INC.,1884 KEYSTONE COURT STE A,REDDING,CA,92029,1/1/2016,12/31/2017,SAN DIEGO
PCM,39259,ALLERCLEAN PEST CONTROL INC.,10309 VASSAR AVE,CHATSWORTH,CA,91311,1/1/2015,12/31/2016,LOS ANGELES
PCM,39260,ENVISION LANDSCAPE,1725 AGUA MANSA RD,RIVERSIDE,CA,92509,1/1/2015,12/31/2016,RIVERSIDE
MGB,39262,DEL SOL LANDSCAPES,10637 ROSELLE ST SUITE F,SAN DIEGO,CA,92121,1/1/2015,12/31/2016,SAN DIEGO
PBM,39264,QUEENS LAWNMOWER,19308 VANOWEN ST,RESEDA,CA,91335,1/1/2016,12/31/2017,LOS ANGELES
PCM,39266,MEGGA BUG EXTERMINATOR INC,13411 GOLD PLACE,MORENO VALLEY,CA,92553,1/29/2016,12/31/2017,RIVERSIDE
MGB,39268,JIMENEZ NURSERY INC,PO BOX 50220,SANTA BARBARA,CA,93013,4/9/2015,12/31/2016,SANTA BARBARA
MGB,39269,BRIAN BRITON LANDSCAPE,4435 N FIRST ST #361,LIVERMORE,CA,94550,1/1/2015,12/31/2016,ALAMEDA
MGB,39271,HOULE L/M INC,14870 MARIE CT,SAN MARTIN,CA,95046,1/1/2015,12/31/2016,SANTA CLARA
PCM,39272,BILL HAWKINS FARMS,1321 HUMPHREY RD,YUBA CITY,CA,95993,7/9/2015,12/31/2016,SUTTER
PCM,39273,MUNSELLE VINEYARDS LLC,PO BOX 617,GEYSERVILLE,CA,95441,1/1/2016,12/31/2017,SONOMA
MGB,39275,ECOGARDENERS,9974 SCRIPPS RANCH BLVD #127,SAN DIEGO,CA,92111,1/1/2015,12/31/2016,SAN DIEGO
PCM,39276,FAIR SHARE FARMS,2781 O'BANION RD,YUBA CITY,CA,95993,3/24/2015,12/31/2016,SUTTER
PCM,39278,CAXCANES FOREST INC,4613 GEBHARD RD,CENTRAL POINT,OR,97502,1/1/2015,12/31/2016,OUT OF STATE
PCM,39281,TAKE CARE TERMITE,192 W LARCH RD SUITE D,TRACY,CA,95304,1/1/2016,12/31/2017,SAN JOAQUIN
